BBB Time,Weeks,Secs,,,,,,,
30:36.9,2156,513574000,,0.112268519,0.1,,,,
30:37.0,2156,513574100,,0.116898148,0.1,,,,
30:37.1,2156,513574200,,0.112268519,0.1,,,,
30:37.2,2156,513574300,,0.12037037,0.1,,,,
30:37.3,2156,513574400,,0.111111111,0.1,,,,
30:37.4,2156,513574500,,0.115740741,0.1,,,,
30:37.5,2156,513574600,,0.115740741,0.1,,,,
30:37.6,2156,513574700,,0.112268519,0.1,,,,
30:37.7,2156,513574800,,0.115740741,0.1,,,,
30:37.8,2156,513574900,,0.114583333,0.1,,,,
30:37.9,2156,513575000,,0.116898148,0.1,,,,
30:38.0,2156,513575100,,0.116898148,0.1,,,,
30:38.1,2156,513575200,,0.114583333,0.1,,,,
30:38.2,2156,513575300,,0.112268519,0.1,,,,
30:38.3,2156,513575400,,0.116898148,0.1,,,,
30:38.4,2156,513575500,,0.115740741,0.1,,,,
30:38.6,2156,513575600,,0.247685185,0.1,,,,
30:38.6,2156,513575700,,0.021990741,0.1,,,,
30:38.7,2156,513575800,,0.075231481,0.1,,,,
30:38.8,2156,513575900,,0.115740741,0.1,,,,
30:38.9,2156,513576000,,0.116898148,0.1,,,,
30:39.0,2156,513576100,,0.113425926,0.1,,,,
30:39.1,2156,513576200,,0.115740741,0.1,,,,
30:39.2,2156,513576300,,0.109953704,0.1,,,,
30:39.3,2156,513576400,,0.115740741,0.1,,,,
30:39.4,2156,513576500,,0.119212963,0.1,,,,
30:39.5,2156,513576600,,0.115740741,0.1,,,,
30:39.6,2156,513576700,,0.112268519,0.1,,,,
30:39.7,2156,513576800,,0.114583333,0.1,,,,
30:39.8,2156,513576900,,0.114583333,0.1,,,,
30:39.9,2156,513577000,,0.116898148,0.1,,,,
30:40.0,2156,513577100,,0.113425926,0.1,,,,
30:40.1,2156,513577200,,0.119212963,0.1,,,,
30:40.2,2156,513577300,,0.111111111,0.1,,,,
30:40.3,2156,513577400,,0.115740741,0.1,,,,
30:40.4,2156,513577500,,0.116898148,0.1,,,,
30:40.6,2156,513577600,,0.248842593,0.1,,,,
30:40.6,2156,513577700,,0.023148148,0.1,,,,
30:40.7,2156,513577800,,0.071759259,0.1,,,,
30:40.8,2156,513577900,,0.118055556,0.1,,,,
30:40.9,2156,513578000,,0.113425926,0.1,,,,
30:41.0,2156,513578100,,0.116898148,0.1,,,,
30:41.1,2156,513578200,,0.114583333,0.1,,,,
30:41.2,2156,513578300,,0.115740741,0.1,,,,
30:41.3,2156,513578400,,0.116898148,0.1,,,,
30:41.4,2156,513578500,,0.114583333,0.1,,,,
30:41.5,2156,513578600,,0.113425926,0.1,,,,
30:41.6,2156,513578700,,0.111111111,0.1,,,,
30:41.7,2156,513578800,,0.115740741,0.1,,,,
30:41.8,2156,513578900,,0.113425926,0.1,,,,
30:41.9,2156,513579000,,0.116898148,0.1,,,,
30:42.0,2156,513579100,,0.113425926,0.1,,,,
30:42.1,2156,513579200,,0.115740741,0.1,,,,
30:42.2,2156,513579300,,0.119212963,0.1,,,,
30:42.3,2156,513579400,,0.114583333,0.1,,,,
30:42.4,2156,513579500,,0.115740741,0.1,,,,
30:42.6,2156,513579600,,0.246527778,0.1,,,,
30:42.6,2156,513579700,,0.021990741,0.1,,,,
30:42.7,2156,513579800,,0.071759259,0.1,,,,
30:42.8,2156,513579900,,0.12037037,0.1,,,,
30:42.9,2156,513580000,,0.111111111,0.1,,,,
30:43.0,2156,513580100,,0.114583333,0.1,,,,
30:43.1,2156,513580200,,0.119212963,0.1,,,,
30:43.2,2156,513580300,,0.113425926,0.1,,,,
30:43.3,2156,513580400,,0.115740741,0.1,,,,
30:43.4,2156,513580500,,0.112268519,0.1,,,,
30:43.5,2156,513580600,,0.119212963,0.1,,,,
30:43.6,2156,513580700,,0.112268519,0.1,,,,
30:43.7,2156,513580800,,0.113425926,0.1,,,,
30:43.8,2156,513580900,,0.118055556,0.1,,,,
30:43.9,2156,513581000,,0.113425926,0.1,,,,
30:44.0,2156,513581100,,0.114583333,0.1,,,,
30:44.1,2156,513581200,,0.118055556,0.1,,,,
30:44.2,2156,513581300,,0.111111111,0.1,,,,
30:44.3,2156,513581400,,0.114583333,0.1,,,,
30:44.4,2156,513581500,,0.116898148,0.1,,,,
30:44.6,2156,513581600,,0.251157407,0.1,,,,
30:44.6,2156,513581700,,0.021990741,0.1,,,,
30:44.7,2156,513581800,,0.075231481,0.1,,,,
30:44.8,2156,513581900,,0.114583333,0.1,,,,
30:44.9,2156,513582000,,0.112268519,0.1,,,,
30:45.0,2156,513582100,,0.118055556,0.1,,,,
30:45.1,2156,513582200,,0.115740741,0.1,,,,
30:45.2,2156,513582300,,0.114583333,0.1,,,,
30:45.3,2156,513582400,,0.114583333,0.1,,,,
30:45.4,2156,513582500,,0.118055556,0.1,,,,
30:45.5,2156,513582600,,0.112268519,0.1,,,,
30:45.6,2156,513582700,,0.113425926,0.1,,,,
30:45.7,2156,513582800,,0.114583333,0.1,,,,
30:45.8,2156,513582900,,0.114583333,0.1,,,,
30:45.9,2156,513583000,,0.115740741,0.1,,,,
30:46.0,2156,513583100,,0.114583333,0.1,,,,
30:46.1,2156,513583200,,0.119212963,0.1,,,,
30:46.2,2156,513583300,,0.111111111,0.1,,,,
30:46.3,2156,513583400,,0.114583333,0.1,,,,
30:46.4,2156,513583500,,0.116898148,0.1,,,,
30:46.6,2156,513583600,,0.251157407,0.1,,,,
30:46.6,2156,513583700,,0.023148148,0.1,,,,
30:46.7,2156,513583800,,0.072916667,0.1,,,,
30:46.8,2156,513583900,,0.115740741,0.1,,,,
30:46.9,2156,513584000,,0.112268519,0.1,,,,
30:47.0,2156,513584100,,0.118055556,0.1,,,,
30:47.1,2156,513584200,,0.115740741,0.1,,,,
30:47.2,2156,513584300,,0.118055556,0.1,,,,
30:47.3,2156,513584400,,0.111111111,0.1,,,,
30:47.4,2156,513584500,,0.112268519,0.1,,,,
30:47.5,2156,513584600,,0.119212963,0.1,,,,
30:47.6,2156,513584700,,0.113425926,0.1,,,,
30:47.7,2156,513584800,,0.113425926,0.1,,,,
30:47.8,2156,513584900,,0.114583333,0.1,,,,
30:47.9,2156,513585000,,0.116898148,0.1,,,,
30:48.0,2156,513585100,,0.118055556,0.1,,,,
30:48.1,2156,513585200,,0.113425926,0.1,,,,
30:48.2,2156,513585300,,0.115740741,0.1,,,,
30:48.3,2156,513585400,,0.114583333,0.1,,,,
30:48.4,2156,513585500,,0.113425926,0.1,,,,
30:48.6,2156,513585600,,0.251157407,0.1,,,,
30:48.6,2156,513585700,,0.021990741,0.1,,,,
30:48.7,2156,513585800,,0.075231481,0.1,,,,
30:48.8,2156,513585900,,0.111111111,0.1,,,,
30:48.9,2156,513586000,,0.115740741,0.1,,,,
30:49.0,2156,513586100,,0.116898148,0.1,,,,
30:49.1,2156,513586200,,0.115740741,0.1,,,,
30:49.2,2156,513586300,,0.114583333,0.1,,,,
30:49.3,2156,513586400,,0.114583333,0.1,,,,
30:49.4,2156,513586500,,0.115740741,0.1,,,,
30:49.5,2156,513586600,,0.119212963,0.1,,,,
30:49.6,2156,513586700,,0.109953704,0.1,,,,
30:49.6,2156,513586800,,0.113425926,0.1,,,,
30:49.7,2156,513586900,,0.114583333,0.1,,,,
30:49.8,2156,513587000,,0.115740741,0.1,,,,
30:49.9,2156,513587100,,0.114583333,0.1,,,,
30:50.0,2156,513587200,,0.114583333,0.1,,,,
30:50.2,2156,513587300,,0.12037037,0.1,,,,
30:50.2,2156,513587400,,0.113425926,0.1,,,,
30:50.3,2156,513587500,,0.113425926,0.1,,,,
30:50.6,2156,513587600,,0.25462963,0.1,,,,
30:50.6,2156,513587700,,0.023148148,0.1,,,,
30:50.6,2156,513587800,,0.06712963,0.1,,,,
30:50.7,2156,513587900,,0.114583333,0.1,,,,
30:50.8,2156,513588000,,0.115740741,0.1,,,,
30:50.9,2156,513588100,,0.114583333,0.1,,,,
30:51.0,2156,513588200,,0.114583333,0.1,,,,
30:51.1,2156,513588300,,0.115740741,0.1,,,,
30:51.2,2156,513588400,,0.114583333,0.1,,,,
30:51.3,2156,513588500,,0.115740741,0.1,,,,
30:51.4,2156,513588600,,0.119212963,0.1,,,,
30:51.5,2156,513588700,,0.111111111,0.1,,,,
30:51.6,2156,513588800,,0.116898148,0.1,,,,
30:51.7,2156,513588900,,0.113425926,0.1,,,,
30:51.8,2156,513589000,,0.115740741,0.1,,,,
30:51.9,2156,513589100,,0.113425926,0.1,,,,
30:52.0,2156,513589200,,0.115740741,0.1,,,,
30:52.1,2156,513589300,,0.114583333,0.1,,,,
30:52.2,2156,513589400,,0.116898148,0.1,,,,
30:52.3,2156,513589500,,0.113425926,0.1,,,,
30:52.6,2156,513589600,,0.251157407,0.1,,,,
30:52.6,2156,513589700,,0.021990741,0.1,,,,
30:52.6,2156,513589800,,0.074074074,0.1,,,,
30:52.7,2156,513589900,,0.113425926,0.1,,,,
30:52.8,2156,513590000,,0.115740741,0.1,,,,
30:52.9,2156,513590100,,0.113425926,0.1,,,,
30:53.0,2156,513590200,,0.115740741,0.1,,,,
30:53.1,2156,513590300,,0.115740741,0.1,,,,
30:53.2,2156,513590400,,0.114583333,0.1,,,,
30:53.3,2156,513590500,,0.115740741,0.1,,,,
30:53.4,2156,513590600,,0.12037037,0.1,,,,
30:53.5,2156,513590700,,0.113425926,0.1,,,,
30:53.6,2156,513590800,,0.112268519,0.1,,,,
30:53.7,2156,513590900,,0.114583333,0.1,,,,
30:53.8,2156,513591000,,0.115740741,0.1,,,,
30:53.9,2156,513591100,,0.114583333,0.1,,,,
30:54.0,2156,513591200,,0.114583333,0.1,,,,
30:54.1,2156,513591300,,0.114583333,0.1,,,,
30:54.2,2156,513591400,,0.116898148,0.1,,,,
30:54.3,2156,513591500,,0.116898148,0.1,,,,
30:54.5,2156,513591600,,0.247685185,0.1,,,,
30:54.6,2156,513591700,,0.023148148,0.1,,,,
30:54.6,2156,513591800,,0.071759259,0.1,,,,
30:54.7,2156,513591900,,0.115740741,0.1,,,,
30:54.8,2156,513592000,,0.113425926,0.1,,,,
30:54.9,2156,513592100,,0.114583333,0.1,,,,
30:55.0,2156,513592200,,0.114583333,0.1,,,,
30:55.1,2156,513592300,,0.115740741,0.1,,,,
30:55.2,2156,513592400,,0.118055556,0.1,,,,
30:55.3,2156,513592500,,0.113425926,0.1,,,,
30:55.4,2156,513592600,,0.116898148,0.1,,,,
30:55.5,2156,513592700,,0.115740741,0.1,,,,
30:55.6,2156,513592800,,0.112268519,0.1,,,,
30:55.7,2156,513592900,,0.115740741,0.1,,,,
30:55.8,2156,513593000,,0.114583333,0.1,,,,
30:55.9,2156,513593100,,0.114583333,0.1,,,,
30:56.0,2156,513593200,,0.114583333,0.1,,,,
30:56.1,2156,513593300,,0.115740741,0.1,,,,
30:56.2,2156,513593400,,0.114583333,0.1,,,,
30:56.3,2156,513593500,,0.115740741,0.1,,,,
30:56.5,2156,513593600,,0.25,0.1,,,,
30:56.5,2156,513593700,,0.021990741,0.1,,,,
30:56.6,2156,513593800,,0.074074074,0.1,,,,
30:56.7,2156,513593900,,0.115740741,0.1,,,,
30:56.8,2156,513594000,,0.114583333,0.1,,,,
30:56.9,2156,513594100,,0.113425926,0.1,,,,
30:57.0,2156,513594200,,0.115740741,0.1,,,,
30:57.1,2156,513594300,,0.114583333,0.1,,,,
30:57.2,2156,513594400,,0.115740741,0.1,,,,
30:57.3,2156,513594500,,0.115740741,0.1,,,,
30:57.4,2156,513594600,,0.116898148,0.1,,,,
30:57.5,2156,513594700,,0.112268519,0.1,,,,
30:57.6,2156,513594800,,0.119212963,0.1,,,,
30:57.7,2156,513594900,,0.112268519,0.1,,,,
30:57.8,2156,513595000,,0.114583333,0.1,,,,
30:57.9,2156,513595100,,0.114583333,0.1,,,,
30:58.0,2156,513595200,,0.114583333,0.1,,,,
30:58.1,2156,513595300,,0.114583333,0.1,,,,
30:58.2,2156,513595400,,0.115740741,0.1,,,,
30:58.3,2156,513595500,,0.115740741,0.1,,,,
30:58.5,2156,513595600,,0.251157407,0.1,,,,
30:58.5,2156,513595700,,0.021990741,0.1,,,,
30:58.6,2156,513595800,,0.076388889,0.1,,,,
30:58.7,2156,513595900,,0.109953704,0.1,,,,
30:58.8,2156,513596000,,0.119212963,0.1,,,,
30:58.9,2156,513596100,,0.111111111,0.1,,,,
30:59.0,2156,513596200,,0.115740741,0.1,,,,
30:59.1,2156,513596300,,0.114583333,0.1,,,,
30:59.2,2156,513596400,,0.116898148,0.1,,,,
30:59.3,2156,513596500,,0.114583333,0.1,,,,
30:59.4,2156,513596600,,0.118055556,0.1,,,,
30:59.5,2156,513596700,,0.114583333,0.1,,,,
30:59.6,2156,513596800,,0.113425926,0.1,,,,
30:59.7,2156,513596900,,0.112268519,0.1,,,,
30:59.8,2156,513597000,,0.119212963,0.1,,,,
30:59.9,2156,513597100,,0.113425926,0.1,,,,
31:00.0,2156,513597200,,0.114583333,0.1,,,,
31:00.1,2156,513597300,,0.114583333,0.1,,,,
31:00.2,2156,513597400,,0.115740741,0.1,,,,
31:00.3,2156,513597500,,0.115740741,0.1,,,,
31:00.5,2156,513597600,,0.25,0.1,,,,
31:00.5,2156,513597700,,0.023148148,0.1,,,,
31:00.6,2156,513597800,,0.071759259,0.1,,,,
31:00.7,2156,513597900,,0.115740741,0.1,,,,
31:00.8,2156,513598000,,0.119212963,0.1,,,,
31:00.9,2156,513598100,,0.109953704,0.1,,,,
31:01.0,2156,513598200,,0.115740741,0.1,,,,
31:01.1,2156,513598300,,0.114583333,0.1,,,,
31:01.2,2156,513598400,,0.12037037,0.1,,,,
31:01.3,2156,513598500,,0.111111111,0.1,,,,
31:01.4,2156,513598600,,0.116898148,0.1,,,,
31:01.5,2156,513598700,,0.115740741,0.1,,,,
31:01.6,2156,513598800,,0.114583333,0.1,,,,
31:01.7,2156,513598900,,0.113425926,0.1,,,,
31:01.8,2156,513599000,,0.116898148,0.1,,,,
31:01.9,2156,513599100,,0.112268519,0.1,,,,
31:02.0,2156,513599200,,0.115740741,0.1,,,,
31:02.1,2156,513599300,,0.119212963,0.1,,,,
31:02.2,2156,513599400,,0.114583333,0.1,,,,
31:02.3,2156,513599500,,0.111111111,0.1,,,,
31:02.5,2156,513599600,,0.256944444,0.1,,,,
31:02.5,2156,513599700,,0.021990741,0.1,,,,
31:02.6,2156,513599800,,0.070601852,0.1,,,,
31:02.7,2156,513599900,,0.114583333,0.1,,,,
31:02.8,2156,513600000,,0.113425926,0.1,,,,
31:02.9,2156,513600100,,0.113425926,0.1,,,,
31:03.0,2156,513600200,,0.114583333,0.1,,,,
31:03.1,2156,513600300,,0.114583333,0.1,,,,
31:03.2,2156,513600400,,0.115740741,0.1,,,,
31:03.3,2156,513600500,,0.115740741,0.1,,,,
31:03.4,2156,513600600,,0.116898148,0.1,,,,
31:03.5,2156,513600700,,0.112268519,0.1,,,,
31:03.6,2156,513600800,,0.115740741,0.1,,,,
31:03.7,2156,513600900,,0.119212963,0.1,,,,
31:03.8,2156,513601000,,0.111111111,0.1,,,,
31:03.9,2156,513601100,,0.116898148,0.1,,,,
31:04.0,2156,513601200,,0.113425926,0.1,,,,
31:04.1,2156,513601300,,0.114583333,0.1,,,,
31:04.2,2156,513601400,,0.115740741,0.1,,,,
31:04.3,2156,513601500,,0.116898148,0.1,,,,
31:04.5,2156,513601600,,0.251157407,0.1,,,,
31:04.5,2156,513601700,,0.023148148,0.1,,,,
31:04.6,2156,513601800,,0.074074074,0.1,,,,
31:04.7,2156,513601900,,0.113425926,0.1,,,,
31:04.8,2156,513602000,,0.113425926,0.1,,,,
31:04.9,2156,513602100,,0.115740741,0.1,,,,
31:05.0,2156,513602200,,0.113425926,0.1,,,,
31:05.1,2156,513602300,,0.114583333,0.1,,,,
31:05.2,2156,513602400,,0.119212963,0.1,,,,
31:05.3,2156,513602500,,0.115740741,0.1,,,,
31:05.4,2156,513602600,,0.113425926,0.1,,,,
31:05.5,2156,513602700,,0.112268519,0.1,,,,
31:05.6,2156,513602800,,0.115740741,0.1,,,,
31:05.7,2156,513602900,,0.114583333,0.1,,,,
31:05.8,2156,513603000,,0.116898148,0.1,,,,
31:05.9,2156,513603100,,0.113425926,0.1,,,,
31:06.0,2156,513603200,,0.115740741,0.1,,,,
31:06.1,2156,513603300,,0.114583333,0.1,,,,
31:06.2,2156,513603400,,0.114583333,0.1,,,,
31:06.3,2156,513603500,,0.115740741,0.1,,,,
31:06.5,2156,513603600,,0.251157407,0.1,,,,
31:06.5,2156,513603700,,0.021990741,0.1,,,,
31:06.6,2156,513603800,,0.071759259,0.1,,,,
31:06.7,2156,513603900,,0.118055556,0.1,,,,
31:06.8,2156,513604000,,0.113425926,0.1,,,,
31:06.9,2156,513604100,,0.115740741,0.1,,,,
31:07.0,2156,513604200,,0.114583333,0.1,,,,
31:07.1,2156,513604300,,0.113425926,0.1,,,,
31:07.2,2156,513604400,,0.12037037,0.1,,,,
31:07.3,2156,513604500,,0.111111111,0.1,,,,
31:07.4,2156,513604600,,0.116898148,0.1,,,,
31:07.5,2156,513604700,,0.116898148,0.1,,,,
31:07.6,2156,513604800,,0.115740741,0.1,,,,
31:07.7,2156,513604900,,0.114583333,0.1,,,,
31:07.8,2156,513605000,,0.113425926,0.1,,,,
31:07.9,2156,513605100,,0.114583333,0.1,,,,
31:08.0,2156,513605200,,0.115740741,0.1,,,,
31:08.1,2156,513605300,,0.113425926,0.1,,,,
31:08.2,2156,513605400,,0.114583333,0.1,,,,
31:08.2,2156,513605500,,0.115740741,0.1,,,,
31:08.5,2156,513605600,,0.25,0.1,,,,
31:08.5,2156,513605700,,0.021990741,0.1,,,,
31:08.6,2156,513605800,,0.076388889,0.1,,,,
31:08.6,2156,513605900,,0.111111111,0.1,,,,
31:08.7,2156,513606000,,0.119212963,0.1,,,,
31:08.8,2156,513606100,,0.112268519,0.1,,,,
31:08.9,2156,513606200,,0.115740741,0.1,,,,
31:09.0,2156,513606300,,0.114583333,0.1,,,,
31:09.1,2156,513606400,,0.113425926,0.1,,,,
31:09.2,2156,513606500,,0.118055556,0.1,,,,
31:09.3,2156,513606600,,0.116898148,0.1,,,,
31:09.4,2156,513606700,,0.111111111,0.1,,,,
31:09.5,2156,513606800,,0.115740741,0.1,,,,
31:09.6,2156,513606900,,0.114583333,0.1,,,,
31:09.7,2156,513607000,,0.116898148,0.1,,,,
31:09.8,2156,513607100,,0.115740741,0.1,,,,
31:09.9,2156,513607200,,0.114583333,0.1,,,,
31:10.0,2156,513607300,,0.114583333,0.1,,,,
31:10.1,2156,513607400,,0.114583333,0.1,,,,
31:10.2,2156,513607500,,0.115740741,0.1,,,,
31:10.5,2156,513607600,,0.25,0.1,,,,
31:10.5,2156,513607700,,0.023148148,0.1,,,,
31:10.5,2156,513607800,,0.075231481,0.1,,,,
31:10.7,2156,513607900,,0.15162037,0.1,,,,
31:10.7,2156,513608000,,0.075231481,0.1,,,,
31:10.8,2156,513608100,,0.116898148,0.1,,,,
31:10.9,2156,513608200,,0.114583333,0.1,,,,
31:11.0,2156,513608300,,0.115740741,0.1,,,,
31:11.2,2156,513608400,,0.155092593,0.1,,,,
31:11.2,2156,513608500,,0.077546296,0.1,,,,
31:11.3,2156,513608600,,0.113425926,0.1,,,,
31:11.4,2156,513608700,,0.115740741,0.1,,,,
31:11.5,2156,513608800,,0.112268519,0.1,,,,
31:11.7,2156,513608900,,0.155092593,0.1,,,,
31:11.7,2156,513609000,,0.076388889,0.1,,,,
31:11.8,2156,513609100,,0.118055556,0.1,,,,
31:11.9,2156,513609200,,0.112268519,0.1,,,,
31:12.0,2156,513609300,,0.114583333,0.1,,,,
31:12.2,2156,513609400,,0.157407407,0.1,,,,
31:12.2,2156,513609500,,0.076388889,0.1,,,,
31:12.5,2156,513609600,,0.252314815,0.1,,,,
31:12.5,2156,513609700,,0.023148148,0.1,,,,
31:12.5,2156,513609800,,0.069444444,0.1,,,,
31:12.7,2156,513609900,,0.152777778,0.1,,,,
31:12.7,2156,513610000,,0.075231481,0.1,,,,
31:12.8,2156,513610100,,0.114583333,0.1,,,,
31:12.9,2156,513610200,,0.115740741,0.1,,,,
31:13.0,2156,513610300,,0.115740741,0.1,,,,
31:13.2,2156,513610400,,0.15162037,0.1,,,,
31:13.2,2156,513610500,,0.077546296,0.1,,,,
31:13.3,2156,513610600,,0.118055556,0.1,,,,
31:13.4,2156,513610700,,0.115740741,0.1,,,,
31:13.5,2156,513610800,,0.113425926,0.1,,,,
31:13.7,2156,513610900,,0.153935185,0.1,,,,
31:13.7,2156,513611000,,0.077546296,0.1,,,,
31:13.8,2156,513611100,,0.115740741,0.1,,,,
31:13.9,2156,513611200,,0.111111111,0.1,,,,
31:14.0,2156,513611300,,0.116898148,0.1,,,,
31:14.2,2156,513611400,,0.15162037,0.1,,,,
31:14.2,2156,513611500,,0.078703704,0.1,,,,
31:14.4,2156,513611600,,0.25,0.1,,,,
31:14.5,2156,513611700,,0.021990741,0.1,,,,
31:14.5,2156,513611800,,0.074074074,0.1,,,,
31:14.7,2156,513611900,,0.153935185,0.1,,,,
31:14.7,2156,513612000,,0.077546296,0.1,,,,
31:14.8,2156,513612100,,0.114583333,0.1,,,,
31:14.9,2156,513612200,,0.112268519,0.1,,,,
31:15.0,2156,513612300,,0.115740741,0.1,,,,
31:15.1,2156,513612400,,0.149305556,0.1,,,,
31:15.2,2156,513612500,,0.082175926,0.1,,,,
31:15.3,2156,513612600,,0.113425926,0.1,,,,
31:15.4,2156,513612700,,0.112268519,0.1,,,,
31:15.5,2156,513612800,,0.115740741,0.1,,,,
31:15.6,2156,513612900,,0.152777778,0.1,,,,
31:15.7,2156,513613000,,0.081018519,0.1,,,,
31:15.8,2156,513613100,,0.111111111,0.1,,,,
31:15.9,2156,513613200,,0.118055556,0.1,,,,
31:16.0,2156,513613300,,0.112268519,0.1,,,,
31:16.1,2156,513613400,,0.152777778,0.1,,,,
31:16.2,2156,513613500,,0.078703704,0.1,,,,
31:16.4,2156,513613600,,0.25,0.1,,,,
31:16.4,2156,513613700,,0.021990741,0.1,,,,
31:16.5,2156,513613800,,0.075231481,0.1,,,,
31:16.6,2156,513613900,,0.150462963,0.1,,,,
31:16.7,2156,513614000,,0.081018519,0.1,,,,
31:16.8,2156,513614100,,0.111111111,0.1,,,,
31:16.9,2156,513614200,,0.118055556,0.1,,,,
31:17.0,2156,513614300,,0.113425926,0.1,,,,
31:17.1,2156,513614400,,0.152777778,0.1,,,,
31:17.2,2156,513614500,,0.076388889,0.1,,,,
31:17.3,2156,513614600,,0.118055556,0.1,,,,
31:17.4,2156,513614700,,0.112268519,0.1,,,,
31:17.5,2156,513614800,,0.114583333,0.1,,,,
31:17.6,2156,513614900,,0.153935185,0.1,,,,
31:17.7,2156,513615000,,0.077546296,0.1,,,,
31:17.8,2156,513615100,,0.114583333,0.1,,,,
31:17.9,2156,513615200,,0.115740741,0.1,,,,
31:18.0,2156,513615300,,0.115740741,0.1,,,,
31:18.1,2156,513615400,,0.152777778,0.1,,,,
31:18.2,2156,513615500,,0.076388889,0.1,,,,
31:18.4,2156,513615600,,0.251157407,0.1,,,,
31:18.4,2156,513615700,,0.023148148,0.1,,,,
31:18.5,2156,513615800,,0.070601852,0.1,,,,
31:18.6,2156,513615900,,0.15162037,0.1,,,,
31:18.7,2156,513616000,,0.083333333,0.1,,,,
31:18.8,2156,513616100,,0.114583333,0.1,,,,
31:18.9,2156,513616200,,0.115740741,0.1,,,,
31:19.0,2156,513616300,,0.111111111,0.1,,,,
31:19.1,2156,513616400,,0.155092593,0.1,,,,
31:19.2,2156,513616500,,0.076388889,0.1,,,,
31:19.3,2156,513616600,,0.118055556,0.1,,,,
31:19.4,2156,513616700,,0.114583333,0.1,,,,
31:19.5,2156,513616800,,0.112268519,0.1,,,,
31:19.6,2156,513616900,,0.152777778,0.1,,,,
31:19.7,2156,513617000,,0.077546296,0.1,,,,
31:19.8,2156,513617100,,0.115740741,0.1,,,,
31:19.9,2156,513617200,,0.119212963,0.1,,,,
31:20.0,2156,513617300,,0.112268519,0.1,,,,
31:20.1,2156,513617400,,0.152777778,0.1,,,,
31:20.2,2156,513617500,,0.076388889,0.1,,,,
31:20.4,2156,513617600,,0.25,0.1,,,,
31:20.4,2156,513617700,,0.023148148,0.1,,,,
31:20.5,2156,513617800,,0.071759259,0.1,,,,
31:20.6,2156,513617900,,0.15162037,0.1,,,,
31:20.7,2156,513618000,,0.083333333,0.1,,,,
31:20.8,2156,513618100,,0.115740741,0.1,,,,
31:20.9,2156,513618200,,0.109953704,0.1,,,,
31:21.0,2156,513618300,,0.121527778,0.1,,,,
31:21.1,2156,513618400,,0.149305556,0.1,,,,
31:21.2,2156,513618500,,0.076388889,0.1,,,,
31:21.3,2156,513618600,,0.116898148,0.1,,,,
31:21.4,2156,513618700,,0.113425926,0.1,,,,
31:21.5,2156,513618800,,0.114583333,0.1,,,,
31:21.6,2156,513618900,,0.133101852,0.1,,,,
31:21.7,2156,513619000,,0.099537037,0.1,,,,
31:21.8,2156,513619100,,0.113425926,0.1,,,,
31:21.9,2156,513619200,,0.114583333,0.1,,,,
31:22.0,2156,513619300,,0.116898148,0.1,,,,
31:22.1,2156,513619400,,0.12962963,0.1,,,,
31:22.2,2156,513619500,,0.100694444,0.1,,,,
31:22.4,2156,513619600,,0.251157407,0.1,,,,
31:22.4,2156,513619700,,0.023148148,0.1,,,,
31:22.5,2156,513619800,,0.074074074,0.1,,,,
31:22.6,2156,513619900,,0.126157407,0.1,,,,
31:22.7,2156,513620000,,0.104166667,0.1,,,,
31:22.8,2156,513620100,,0.115740741,0.1,,,,
31:22.9,2156,513620200,,0.111111111,0.1,,,,
31:23.0,2156,513620300,,0.115740741,0.1,,,,
31:23.1,2156,513620400,,0.128472222,0.1,,,,
31:23.2,2156,513620500,,0.104166667,0.1,,,,
31:23.3,2156,513620600,,0.114583333,0.1,,,,
31:23.4,2156,513620700,,0.113425926,0.1,,,,
31:23.5,2156,513620800,,0.114583333,0.1,,,,
31:23.6,2156,513620900,,0.127314815,0.1,,,,
31:23.7,2156,513621000,,0.106481481,0.1,,,,
31:23.8,2156,513621100,,0.112268519,0.1,,,,
31:23.9,2156,513621200,,0.114583333,0.1,,,,
31:24.0,2156,513621300,,0.115740741,0.1,,,,
31:24.1,2156,513621400,,0.127314815,0.1,,,,
31:24.2,2156,513621500,,0.107638889,0.1,,,,
31:24.4,2156,513621600,,0.247685185,0.1,,,,
31:24.4,2156,513621700,,0.023148148,0.1,,,,
31:24.5,2156,513621800,,0.070601852,0.1,,,,
31:24.6,2156,513621900,,0.125,0.1,,,,
31:24.7,2156,513622000,,0.106481481,0.1,,,,
31:24.8,2156,513622100,,0.113425926,0.1,,,,
31:24.9,2156,513622200,,0.115740741,0.1,,,,
31:25.0,2156,513622300,,0.118055556,0.1,,,,
31:25.1,2156,513622400,,0.122685185,0.1,,,,
31:25.2,2156,513622500,,0.106481481,0.1,,,,
31:25.3,2156,513622600,,0.116898148,0.1,,,,
31:25.4,2156,513622700,,0.112268519,0.1,,,,
31:25.5,2156,513622800,,0.114583333,0.1,,,,
31:25.6,2156,513622900,,0.123842593,0.1,,,,
31:25.7,2156,513623000,,0.112268519,0.1,,,,
31:25.8,2156,513623100,,0.109953704,0.1,,,,
31:25.9,2156,513623200,,0.114583333,0.1,,,,
31:26.0,2156,513623300,,0.115740741,0.1,,,,
31:26.1,2156,513623400,,0.122685185,0.1,,,,
31:26.2,2156,513623500,,0.109953704,0.1,,,,
31:26.4,2156,513623600,,0.25,0.1,,,,
31:26.4,2156,513623700,,0.023148148,0.1,,,,
31:26.5,2156,513623800,,0.070601852,0.1,,,,
