BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon,,,,,,,
20:46.2,1272974,68450,492565497,-1229224622,,0.115740741,0.1,,,,
20:46.3,1273074,68180,492565482,-1229224622,,0.115740741,0.1,,,,
20:46.4,1273174,68180,492565482,-1229224622,,0.116898148,0.1,,,,
20:46.5,1273274,67910,492565464,-1229224610,,0.115740741,0.1,,,,
20:46.6,1273381,67910,492565464,-1229224610,,0.115740741,0.107,,,,
20:46.7,1273474,67640,492565445,-1229224596,,0.116898148,0.093,,,,
20:46.8,1273574,67640,492565445,-1229224596,,0.115740741,0.1,,,,
20:46.9,1273674,67510,492565425,-1229224582,,0.115740741,0.1,,,,
20:47.0,1273781,67510,492565425,-1229224582,,0.128472222,0.107,,,,
20:47.1,1273874,67760,492565412,-1229224563,,0.104166667,0.093,,,,
20:47.2,1273976,67760,492565412,-1229224563,,0.115740741,0.102,,,,
20:47.3,1274074,67860,492565401,-1229224549,,0.115740741,0.098,,,,
20:47.4,1274174,67860,492565401,-1229224549,,0.116898148,0.1,,,,
20:47.5,1274278,68000,492565388,-1229224525,,0.118055556,0.104,,,,
20:47.6,1274374,68000,492565388,-1229224525,,0.113425926,0.096,,,,
20:47.7,1274474,67960,492565367,-1229224499,,0.115740741,0.1,,,,
20:47.8,1274576,67960,492565367,-1229224499,,0.116898148,0.102,,,,
20:47.9,1274676,68060,492565360,-1229224469,,0.115740741,0.1,,,,
20:48.0,1274774,68060,492565360,-1229224469,,0.119212963,0.098,,,,
20:48.1,1274876,68110,492565342,-1229224442,,0.112268519,0.102,,,,
20:48.2,1274976,68110,492565342,-1229224442,,0.115740741,0.1,,,,
20:48.3,1275076,68080,492565312,-1229224416,,0.116898148,0.1,,,,
20:48.4,1275174,68080,492565312,-1229224416,,0.115740741,0.098,,,,
20:48.5,1275276,68090,492565288,-1229224391,,0.115740741,0.102,,,,
20:48.6,1275376,68090,492565288,-1229224391,,0.116898148,0.1,,,,
20:48.7,1275476,67970,492565264,-1229224371,,0.115740741,0.1,,,,
20:48.8,1275576,67970,492565264,-1229224371,,0.115740741,0.1,,,,
20:48.9,1275674,68020,492565253,-1229224359,,0.115740741,0.098,,,,
20:49.0,1275776,68020,492565253,-1229224359,,0.12037037,0.102,,,,
20:49.1,1275874,67810,492565244,-1229224359,,0.112268519,0.098,,,,
20:49.2,1275974,67810,492565244,-1229224359,,0.115740741,0.1,,,,
20:49.3,1276074,67810,492565249,-1229224365,,0.115740741,0.1,,,,
20:49.4,1276174,67810,492565249,-1229224365,,0.115740741,0.1,,,,
20:49.5,1276274,67880,492565255,-1229224373,,0.116898148,0.1,,,,
20:49.6,1276376,67880,492565255,-1229224373,,0.115740741,0.102,,,,
20:49.7,1276476,67760,492565248,-1229224378,,0.116898148,0.1,,,,
20:49.8,1276574,67760,492565248,-1229224378,,0.115740741,0.098,,,,
20:49.9,1276676,67460,492565237,-1229224384,,0.115740741,0.102,,,,
20:50.0,1276776,67460,492565237,-1229224384,,0.125,0.1,,,,
20:50.1,1276874,67240,492565229,-1229224388,,0.106481481,0.098,,,,
20:50.2,1276974,67240,492565229,-1229224388,,0.116898148,0.1,,,,
20:50.3,1277076,67210,492565233,-1229224397,,0.115740741,0.102,,,,
20:50.4,1277178,67210,492565233,-1229224397,,0.119212963,0.102,,,,
20:50.5,1277274,67010,492565231,-1229224406,,0.112268519,0.096,,,,
20:50.6,1277381,67010,492565231,-1229224406,,0.119212963,0.107,,,,
20:50.7,1277474,66860,492565233,-1229224413,,0.113425926,0.093,,,,
20:50.8,1277574,66860,492565233,-1229224413,,0.115740741,0.1,,,,
20:50.9,1277676,66670,492565230,-1229224419,,0.115740741,0.102,,,,
20:51.0,1277778,66670,492565230,-1229224419,,0.119212963,0.102,,,,
20:51.1,1277874,66510,492565222,-1229224420,,0.113425926,0.096,,,,
20:51.2,1277974,66510,492565222,-1229224420,,0.114583333,0.1,,,,
20:51.3,1278074,66200,492565211,-1229224423,,0.116898148,0.1,,,,
20:51.4,1278176,66200,492565211,-1229224423,,0.115740741,0.102,,,,
20:51.5,1278274,65980,492565204,-1229224428,,0.115740741,0.098,,,,
20:51.6,1278374,65980,492565204,-1229224428,,0.116898148,0.1,,,,
20:51.7,1278474,65720,492565197,-1229224432,,0.115740741,0.1,,,,
20:51.8,1278574,65720,492565197,-1229224432,,0.115740741,0.1,,,,
20:51.9,1278674,65790,492565190,-1229224426,,0.116898148,0.1,,,,
20:52.0,1278774,65790,492565190,-1229224426,,0.119212963,0.1,,,,
20:52.1,1278876,65780,492565178,-1229224420,,0.112268519,0.102,,,,
20:52.2,1278974,65780,492565178,-1229224420,,0.115740741,0.098,,,,
20:52.3,1279076,65880,492565171,-1229224417,,0.116898148,0.102,,,,
20:52.4,1279174,65880,492565171,-1229224417,,0.115740741,0.098,,,,
20:52.5,1279276,65770,492565152,-1229224413,,0.115740741,0.102,,,,
20:52.6,1279374,65770,492565152,-1229224413,,0.115740741,0.098,,,,
20:52.7,1279476,65800,492565137,-1229224405,,0.115740741,0.102,,,,
20:52.8,1279574,65800,492565137,-1229224405,,0.119212963,0.098,,,,
20:52.9,1279674,65880,492565122,-1229224397,,0.113425926,0.1,,,,
20:53.0,1279781,65880,492565122,-1229224397,,0.125,0.107,,,,
20:53.1,1279874,66000,492565115,-1229224390,,0.107638889,0.093,,,,
20:53.2,1279975,66000,492565115,-1229224390,,0.115740741,0.101,,,,
20:53.3,1280074,66170,492565107,-1229224383,,0.115740741,0.099,,,,
20:53.4,1280174,66170,492565107,-1229224383,,0.115740741,0.1,,,,
20:53.5,1280274,66380,492565091,-1229224373,,0.116898148,0.1,,,,
20:53.6,1280374,66380,492565091,-1229224373,,0.115740741,0.1,,,,
20:53.7,1280474,66630,492565082,-1229224365,,0.115740741,0.1,,,,
20:53.8,1280578,66630,492565082,-1229224365,,0.116898148,0.104,,,,
20:53.9,1280674,66610,492565071,-1229224360,,0.115740741,0.096,,,,
20:54.0,1280774,66610,492565071,-1229224360,,0.119212963,0.1,,,,
20:54.1,1280874,66520,492565058,-1229224353,,0.112268519,0.1,,,,
20:54.2,1280976,66520,492565058,-1229224353,,0.116898148,0.102,,,,
20:54.3,1281074,66530,492565049,-1229224343,,0.115740741,0.098,,,,
20:54.4,1281174,66530,492565049,-1229224343,,0.115740741,0.1,,,,
20:54.5,1281274,66320,492565033,-1229224336,,0.115740741,0.1,,,,
20:54.6,1281374,66320,492565033,-1229224336,,0.115740741,0.1,,,,
20:54.7,1281474,66270,492565026,-1229224335,,0.116898148,0.1,,,,
20:54.8,1281576,66270,492565026,-1229224335,,0.115740741,0.102,,,,
20:54.9,1281674,66390,492565015,-1229224334,,0.119212963,0.098,,,,
20:55.0,1281778,66390,492565015,-1229224334,,0.116898148,0.104,,,,
20:55.1,1281874,66840,492565008,-1229224320,,0.112268519,0.096,,,,
20:55.2,1281974,66840,492565008,-1229224320,,0.115740741,0.1,,,,
20:55.3,1282074,66940,492564996,-1229224310,,0.116898148,0.1,,,,
20:55.4,1282174,66940,492564996,-1229224310,,0.115740741,0.1,,,,
20:55.5,1282274,66990,492564989,-1229224313,,0.115740741,0.1,,,,
20:55.6,1282374,66990,492564989,-1229224313,,0.115740741,0.1,,,,
20:55.7,1282474,67140,492564988,-1229224319,,0.116898148,0.1,,,,
20:55.8,1282576,67140,492564988,-1229224319,,0.115740741,0.102,,,,
20:55.9,1282676,67180,492564981,-1229224318,,0.115740741,0.1,,,,
20:56.0,1282774,67180,492564981,-1229224318,,0.119212963,0.098,,,,
20:56.1,1282874,66890,492564965,-1229224310,,0.112268519,0.1,,,,
20:56.2,1282976,66890,492564965,-1229224310,,0.116898148,0.102,,,,
20:56.3,1283074,66720,492564957,-1229224306,,0.115740741,0.098,,,,
20:56.4,1283174,66720,492564957,-1229224306,,0.115740741,0.1,,,,
20:56.5,1283276,66750,492564958,-1229224310,,0.150462963,0.102,,,,
20:56.6,1283374,66750,492564958,-1229224310,,0.085648148,0.098,,,,
20:56.7,1283474,66830,492564960,-1229224313,,0.112268519,0.1,,,,
20:56.8,1283574,66830,492564960,-1229224313,,0.116898148,0.1,,,,
20:56.9,1283678,66550,492564944,-1229224308,,0.115740741,0.104,,,,
20:57.0,1283779,66550,492564944,-1229224308,,0.119212963,0.101,,,,
20:57.1,1283874,66430,492564931,-1229224303,,0.112268519,0.095,,,,
20:57.2,1283974,66430,492564931,-1229224303,,0.116898148,0.1,,,,
20:57.3,1284074,66400,492564926,-1229224299,,0.115740741,0.1,,,,
20:57.4,1284174,66400,492564926,-1229224299,,0.115740741,0.1,,,,
20:57.5,1284274,66470,492564920,-1229224295,,0.115740741,0.1,,,,
20:57.6,1284374,66470,492564920,-1229224295,,0.115740741,0.1,,,,
20:57.7,1284476,66320,492564906,-1229224288,,0.116898148,0.102,,,,
20:57.8,1284576,66320,492564906,-1229224288,,0.115740741,0.1,,,,
20:57.9,1284676,66270,492564897,-1229224280,,0.115740741,0.1,,,,
20:58.0,1284774,66270,492564897,-1229224280,,0.12037037,0.098,,,,
20:58.1,1284874,66280,492564891,-1229224272,,0.112268519,0.1,,,,
20:58.2,1284974,66280,492564891,-1229224272,,0.115740741,0.1,,,,
20:58.3,1285074,66250,492564881,-1229224264,,0.115740741,0.1,,,,
20:58.4,1285174,66250,492564881,-1229224264,,0.115740741,0.1,,,,
20:58.5,1285274,66200,492564867,-1229224261,,0.116898148,0.1,,,,
20:58.6,1285376,66200,492564867,-1229224261,,0.115740741,0.102,,,,
20:58.7,1285474,66190,492564855,-1229224262,,0.115740741,0.098,,,,
20:58.8,1285578,66190,492564855,-1229224262,,0.115740741,0.104,,,,
20:58.9,1285674,66290,492564847,-1229224261,,0.116898148,0.096,,,,
20:59.0,1285781,66290,492564847,-1229224261,,0.123842593,0.107,,,,
20:59.1,1285874,66400,492564836,-1229224257,,0.107638889,0.093,,,,
20:59.2,1285976,66400,492564836,-1229224257,,0.115740741,0.102,,,,
20:59.3,1286076,66290,492564820,-1229224254,,0.116898148,0.1,,,,
20:59.4,1286176,66290,492564820,-1229224254,,0.115740741,0.1,,,,
20:59.5,1286276,66390,492564807,-1229224251,,0.115740741,0.1,,,,
20:59.6,1286375,66390,492564807,-1229224251,,0.115740741,0.099,,,,
20:59.7,1286476,66230,492564788,-1229224245,,0.115740741,0.101,,,,
20:59.8,1286576,66230,492564788,-1229224245,,0.116898148,0.1,,,,
20:59.9,1286674,65700,492564762,-1229224231,,0.115740741,0.098,,,,
21:00.0,1286774,65700,492564762,-1229224231,,0.119212963,0.1,,,,
21:00.1,1286876,65820,492564755,-1229224223,,0.115740741,0.102,,,,
21:00.2,1286976,65820,492564755,-1229224223,,0.113425926,0.1,,,,
21:00.3,1287076,65950,492564742,-1229224218,,0.115740741,0.1,,,,
21:00.4,1287176,65950,492564742,-1229224218,,0.115740741,0.1,,,,
21:00.5,1287276,65980,492564730,-1229224217,,0.115740741,0.1,,,,
21:00.6,1287374,65980,492564730,-1229224217,,0.116898148,0.098,,,,
21:00.7,1287474,65860,492564713,-1229224213,,0.115740741,0.1,,,,
21:00.8,1287576,65860,492564713,-1229224213,,0.115740741,0.102,,,,
21:00.9,1287676,65560,492564694,-1229224211,,0.115740741,0.1,,,,
21:01.0,1287776,65560,492564694,-1229224211,,0.12037037,0.1,,,,
21:01.1,1287876,65460,492564682,-1229224222,,0.112268519,0.1,,,,
21:01.2,1287974,65460,492564682,-1229224222,,0.115740741,0.098,,,,
21:01.3,1288076,65120,492564664,-1229224232,,0.116898148,0.102,,,,
21:01.4,1288175,65120,492564664,-1229224232,,0.115740741,0.099,,,,
21:01.5,1288276,64950,492564650,-1229224238,,0.115740741,0.101,,,,
21:01.6,1288376,64950,492564650,-1229224238,,0.115740741,0.1,,,,
21:01.7,1288474,64910,492564636,-1229224240,,0.116898148,0.098,,,,
21:01.8,1288574,64910,492564636,-1229224240,,0.115740741,0.1,,,,
21:01.9,1288674,64800,492564622,-1229224241,,0.115740741,0.1,,,,
21:02.0,1288774,64800,492564622,-1229224241,,0.119212963,0.1,,,,
21:02.1,1288874,64620,492564611,-1229224247,,0.113425926,0.1,,,,
21:02.2,1288974,64620,492564611,-1229224247,,0.115740741,0.1,,,,
21:02.3,1289076,64340,492564599,-1229224251,,0.115740741,0.102,,,,
21:02.4,1289174,64340,492564599,-1229224251,,0.115740741,0.098,,,,
21:02.5,1289274,64320,492564594,-1229224254,,0.115740741,0.1,,,,
21:02.6,1289376,64320,492564594,-1229224254,,0.116898148,0.102,,,,
21:02.7,1289474,64290,492564586,-1229224258,,0.115740741,0.098,,,,
21:02.8,1289576,64290,492564586,-1229224258,,0.116898148,0.102,,,,
21:02.9,1289674,64410,492564580,-1229224260,,0.115740741,0.098,,,,
21:03.0,1289774,64410,492564580,-1229224260,,0.119212963,0.1,,,,
21:03.1,1289874,64570,492564574,-1229224261,,0.112268519,0.1,,,,
21:03.2,1289976,64570,492564574,-1229224261,,0.115740741,0.102,,,,
21:03.3,1290074,64730,492564568,-1229224264,,0.116898148,0.098,,,,
21:03.4,1290174,64730,492564568,-1229224264,,0.115740741,0.1,,,,
21:03.5,1290276,65130,492564568,-1229224273,,0.115740741,0.102,,,,
21:03.6,1290378,65130,492564568,-1229224273,,0.115740741,0.102,,,,
21:03.7,1290476,65430,492564565,-1229224279,,0.116898148,0.098,,,,
21:03.8,1290574,65430,492564565,-1229224279,,0.115740741,0.098,,,,
21:03.9,1290674,65700,492564565,-1229224285,,0.115740741,0.1,,,,
21:04.0,1290774,65700,492564565,-1229224285,,0.12037037,0.1,,,,
21:04.1,1290874,65870,492564565,-1229224292,,0.112268519,0.1,,,,
21:04.2,1290976,65870,492564565,-1229224292,,0.115740741,0.102,,,,
21:04.3,1291074,65660,492564557,-1229224296,,0.115740741,0.098,,,,
21:04.4,1291174,65660,492564557,-1229224296,,0.119212963,0.1,,,,
21:04.5,1291278,65340,492564549,-1229224303,,0.116898148,0.104,,,,
21:04.6,1291374,65340,492564549,-1229224303,,0.112268519,0.096,,,,
21:04.7,1291474,64940,492564542,-1229224308,,0.116898148,0.1,,,,
21:04.8,1291574,64940,492564542,-1229224308,,0.115740741,0.1,,,,
21:04.9,1291676,64400,492564534,-1229224313,,0.115740741,0.102,,,,
21:05.0,1291778,64400,492564534,-1229224313,,0.119212963,0.102,,,,
21:05.1,1291876,64010,492564532,-1229224321,,0.113425926,0.098,,,,
21:05.2,1291974,64010,492564532,-1229224321,,0.115740741,0.098,,,,
21:05.3,1292076,63660,492564532,-1229224333,,0.115740741,0.102,,,,
21:05.4,1292174,63660,492564532,-1229224333,,0.115740741,0.098,,,,
21:05.5,1292274,63190,492564527,-1229224344,,0.116898148,0.1,,,,
21:05.6,1292376,63190,492564527,-1229224344,,0.115740741,0.102,,,,
21:05.7,1292474,62640,492564519,-1229224353,,0.115740741,0.098,,,,
21:05.8,1292578,62640,492564519,-1229224353,,0.119212963,0.104,,,,
21:05.9,1292674,62000,492564509,-1229224361,,0.113425926,0.096,,,,
21:06.0,1292778,62000,492564509,-1229224361,,0.125,0.104,,,,
21:06.1,1292874,61540,492564500,-1229224367,,0.106481481,0.096,,,,
21:06.2,1292974,61540,492564500,-1229224367,,0.116898148,0.1,,,,
21:06.3,1293074,61020,492564483,-1229224369,,0.115740741,0.1,,,,
21:06.4,1293176,61020,492564483,-1229224369,,0.119212963,0.102,,,,
21:06.5,1293278,60440,492564464,-1229224366,,0.113425926,0.102,,,,
21:06.6,1293376,60440,492564464,-1229224366,,0.115740741,0.098,,,,
21:06.7,1293474,60140,492564452,-1229224364,,0.115740741,0.098,,,,
21:06.8,1293574,60140,492564452,-1229224364,,0.115740741,0.1,,,,
21:06.9,1293674,59850,492564443,-1229224366,,0.116898148,0.1,,,,
21:07.0,1293778,59850,492564443,-1229224366,,0.119212963,0.104,,,,
21:07.1,1293876,59410,492564430,-1229224365,,0.112268519,0.098,,,,
21:07.2,1293974,59410,492564430,-1229224365,,0.115740741,0.098,,,,
21:07.3,1294076,59110,492564419,-1229224369,,0.116898148,0.102,,,,
21:07.4,1294176,59110,492564419,-1229224369,,0.115740741,0.1,,,,
21:07.5,1294274,58830,492564411,-1229224375,,0.115740741,0.098,,,,
21:07.6,1294376,58830,492564411,-1229224375,,0.116898148,0.102,,,,
21:07.7,1294474,58640,492564405,-1229224379,,0.115740741,0.098,,,,
21:07.8,1294574,58640,492564405,-1229224379,,0.115740741,0.1,,,,
21:07.9,1294676,58640,492564405,-1229224385,,0.116898148,0.102,,,,
21:08.0,1294776,58640,492564405,-1229224385,,0.119212963,0.1,,,,
21:08.1,1294876,58590,492564403,-1229224388,,0.112268519,0.1,,,,
21:08.2,1294976,58590,492564403,-1229224388,,0.115740741,0.1,,,,
21:08.3,1295074,58450,492564396,-1229224386,,0.115740741,0.098,,,,
21:08.4,1295176,58450,492564396,-1229224386,,0.116898148,0.102,,,,
21:08.5,1295274,58560,492564394,-1229224389,,0.115740741,0.098,,,,
21:08.6,1295374,58560,492564394,-1229224389,,0.116898148,0.1,,,,
21:08.7,1295474,58590,492564389,-1229224391,,0.115740741,0.1,,,,
21:08.8,1295576,58590,492564389,-1229224391,,0.115740741,0.102,,,,
21:08.9,1295674,58470,492564377,-1229224389,,0.115740741,0.098,,,,
21:09.0,1295774,58470,492564377,-1229224389,,0.12037037,0.1,,,,
21:09.1,1295876,58340,492564365,-1229224384,,0.112268519,0.102,,,,
21:09.2,1295974,58340,492564365,-1229224384,,0.115740741,0.098,,,,
21:09.3,1296074,58430,492564364,-1229224389,,0.116898148,0.1,,,,
21:09.4,1296176,58430,492564364,-1229224389,,0.115740741,0.102,,,,
21:09.5,1296276,58700,492564361,-1229224391,,0.115740741,0.1,,,,
21:09.6,1296374,58700,492564361,-1229224391,,0.116898148,0.098,,,,
21:09.7,1296474,58820,492564340,-1229224374,,0.115740741,0.1,,,,
21:09.8,1296574,58820,492564340,-1229224374,,0.119212963,0.1,,,,
21:09.9,1296674,58610,492564306,-1229224348,,0.112268519,0.1,,,,
21:10.1,1296774,58610,492564306,-1229224348,,0.12037037,0.1,,,,
21:10.1,1296874,58720,492564281,-1229224329,,0.112268519,0.1,,,,
21:10.2,1296976,58720,492564281,-1229224329,,0.115740741,0.102,,,,
21:10.3,1297076,58540,492564253,-1229224315,,0.116898148,0.1,,,,
21:10.4,1297174,58540,492564253,-1229224315,,0.115740741,0.098,,,,
21:10.5,1297274,58040,492564219,-1229224294,,0.115740741,0.1,,,,
21:10.6,1297374,58040,492564219,-1229224294,,0.115740741,0.1,,,,
21:10.7,1297474,57690,492564191,-1229224273,,0.116898148,0.1,,,,
21:10.8,1297576,57690,492564191,-1229224273,,0.115740741,0.102,,,,
21:11.0,1297674,57180,492564160,-1229224248,,0.115740741,0.098,,,,
21:11.1,1297774,57180,492564160,-1229224248,,0.119212963,0.1,,,,
21:11.2,1297874,57280,492564145,-1229224233,,0.113425926,0.1,,,,
21:11.3,1297978,57280,492564145,-1229224233,,0.115740741,0.104,,,,
21:11.4,1298076,56870,492564117,-1229224216,,0.115740741,0.098,,,,
21:11.5,1298176,56870,492564117,-1229224216,,0.116898148,0.1,,,,
21:11.6,1298274,56400,492564080,-1229224191,,0.115740741,0.098,,,,
21:11.7,1298378,56400,492564080,-1229224191,,0.116898148,0.104,,,,
21:11.8,1298474,56060,492564043,-1229224165,,0.115740741,0.096,,,,
21:11.9,1298574,56060,492564043,-1229224165,,0.115740741,0.1,,,,
21:12.0,1298674,55890,492564016,-1229224144,,0.115740741,0.1,,,,
21:12.1,1298774,55890,492564016,-1229224144,,0.121527778,0.1,,,,
21:12.2,1298876,55570,492563999,-1229224141,,0.111111111,0.102,,,,
21:12.3,1298974,55570,492563999,-1229224141,,0.115740741,0.098,,,,
21:12.4,1299074,55380,492563991,-1229224147,,0.115740741,0.1,,,,
21:12.5,1299176,55380,492563991,-1229224147,,0.116898148,0.102,,,,
21:12.6,1299274,55060,492563983,-1229224152,,0.115740741,0.098,,,,
21:12.7,1299376,55060,492563983,-1229224152,,0.115740741,0.102,,,,
21:12.8,1299474,54490,492563969,-1229224153,,0.116898148,0.098,,,,
21:12.9,1299574,54490,492563969,-1229224153,,0.115740741,0.1,,,,
21:13.0,1299676,54170,492563964,-1229224161,,0.116898148,0.102,,,,
21:13.1,1299776,54170,492563964,-1229224161,,0.119212963,0.1,,,,
21:13.2,1299874,53910,492563959,-1229224168,,0.112268519,0.098,,,,
21:13.3,1299974,53910,492563959,-1229224168,,0.116898148,0.1,,,,
21:13.4,1300076,53640,492563950,-1229224169,,0.115740741,0.102,,,,
21:13.5,1300174,53640,492563950,-1229224169,,0.115740741,0.098,,,,
21:13.6,1300279,53310,492563939,-1229224170,,0.116898148,0.105,,,,
21:13.7,1300379,53310,492563939,-1229224170,,0.119212963,0.1,,,,
21:13.8,1300476,53060,492563934,-1229224178,,0.112268519,0.097,,,,
21:13.9,1300579,53060,492563934,-1229224178,,0.116898148,0.103,,,,
21:14.0,1300674,52790,492563931,-1229224188,,0.115740741,0.095,,,,
21:14.1,1300776,52790,492563931,-1229224188,,0.119212963,0.102,,,,
21:14.2,1300875,52800,492563931,-1229224195,,0.112268519,0.099,,,,
21:14.3,1300974,52800,492563931,-1229224195,,0.116898148,0.099,,,,
21:14.4,1301076,52420,492563920,-1229224197,,0.115740741,0.102,,,,
21:14.5,1301176,52420,492563920,-1229224197,,0.115740741,0.1,,,,
21:14.6,1301276,52130,492563914,-1229224199,,0.116898148,0.1,,,,
21:14.7,1301376,52130,492563914,-1229224199,,0.115740741,0.1,,,,
21:14.8,1301474,51800,492563906,-1229224207,,0.115740741,0.098,,,,
21:14.9,1301578,51800,492563906,-1229224207,,0.12037037,0.104,,,,
21:15.0,1301674,51590,492563899,-1229224217,,0.112268519,0.096,,,,
21:15.1,1301776,51590,492563899,-1229224217,,0.119212963,0.102,,,,
21:15.2,1301874,51020,492563888,-1229224221,,0.112268519,0.098,,,,
21:15.3,1301976,51020,492563888,-1229224221,,0.116898148,0.102,,,,
21:15.4,1302076,50750,492563890,-1229224226,,0.115740741,0.1,,,,
21:15.5,1302175,50750,492563890,-1229224226,,0.116898148,0.099,,,,
21:15.6,1302274,50590,492563892,-1229224231,,0.115740741,0.099,,,,
21:15.7,1302377,50590,492563892,-1229224231,,0.119212963,0.103,,,,
21:15.8,1302474,50270,492563880,-1229224236,,0.112268519,0.097,,,,
21:15.9,1302580,50270,492563880,-1229224236,,0.119212963,0.106,,,,
21:16.0,1302674,50000,492563875,-1229224242,,0.111111111,0.094,,,,
21:16.1,1302782,50000,492563875,-1229224242,,0.128472222,0.108,,,,
21:16.2,1302877,49810,492563878,-1229224249,,0.108796296,0.095,,,,
21:16.3,1302974,49810,492563878,-1229224249,,0.111111111,0.097,,,,
21:16.4,1303077,49760,492563884,-1229224256,,0.115740741,0.103,,,,
21:16.5,1303174,49760,492563884,-1229224256,,0.118055556,0.097,,,,
21:16.6,1303274,49630,492563886,-1229224263,,0.115740741,0.1,,,,
21:16.7,1303377,49630,492563886,-1229224263,,0.116898148,0.103,,,,
21:16.8,1303477,49450,492563885,-1229224274,,0.119212963,0.1,,,,
21:16.9,1303574,49450,492563885,-1229224274,,0.115740741,0.097,,,,
21:17.0,1303679,49610,492563896,-1229224286,,0.119212963,0.105,,,,
21:17.1,1303777,49610,492563896,-1229224286,,0.113425926,0.098,,,,
21:17.2,1303877,49620,492563900,-1229224296,,0.112268519,0.1,,,,
21:17.3,1303977,49620,492563900,-1229224296,,0.115740741,0.1,,,,
21:17.4,1304074,49590,492563901,-1229224304,,0.116898148,0.097,,,,
21:17.5,1304177,49590,492563901,-1229224304,,0.113425926,0.103,,,,
21:17.6,1304277,49240,492563899,-1229224310,,0.121527778,0.1,,,,
